State,Year,Month,Count,Megawatthours
UT,2007,8,2664,-110418
UT,2007,9,2080,-485374
UT,2007,10,707,-223547
UT,2007,11,1153,118358
UT,2007,12,2533,245322
UT,2008,1,144590,61359
UT,2008,2,-854,-288502
UT,2008,3,1308,-24146
UT,2008,4,82,-94597
UT,2008,5,1755,79456
UT,2008,6,-111,230052
UT,2008,7,1154,470405
UT,2008,8,1802,-107711
UT,2008,9,728,-517516
UT,2008,10,536,3916
UT,2008,11,-424,-81373
UT,2008,12,1765,189386
UT,2009,1,2911,62538
UT,2009,2,188,-297894
UT,2009,3,384,50461
UT,2009,4,-235,-193036
UT,2009,5,1282,146599
UT,2009,6,-318,8942
UT,2009,7,-30,675615
UT,2009,8,1331,-185071
UT,2009,9,1382,-139489
UT,2009,10,1056,-340342
UT,2009,11,1001,-92024
UT,2009,12,2224,473006
UT,2010,1,-1080,-154561
UT,2010,2,584,-185815
UT,2010,3,840,-16566
UT,2010,4,438,-155653
UT,2010,5,1179,96933
UT,2010,6,294,195636
UT,2010,7,403,584348
UT,2010,8,1792,-189162
UT,2010,9,4804,-305196
UT,2010,10,-4057,-145968
UT,2010,11,1462,-9959
UT,2010,12,1042,178892
UT,2011,1,3165,30521
UT,2011,2,744,-232305
UT,2011,3,651,51811
UT,2011,4,-129,-79944
UT,2011,5,1190,4091
UT,2011,6,-928,155045
UT,2011,7,-203,420746
UT,2011,8,832,50177
UT,2011,9,356,-326258
UT,2011,10,645,-186443
UT,2011,11,1476,-22687
UT,2011,12,1460,246861
UT,2012,1,4589,-108991
UT,2012,2,1498,-107940
UT,2012,3,690,-88049
UT,2012,4,-467,-38768
UT,2012,5,1230,182739
UT,2012,6,-91,212127
UT,2012,7,751,381315
UT,2012,8,2557,14310
UT,2012,9,845,-496601
UT,2012,10,809,-78899
UT,2012,11,1865,-133080
UT,2012,12,1569,272740
UT,2013,1,4089,139780
UT,2013,2,253,-348478
UT,2013,3,1832,-47569
UT,2013,4,502,-67324
UT,2013,5,1856,153184
UT,2013,6,1118,299885
UT,2013,7,-1204,271662
UT,2013,8,3536,127913
UT,2013,9,-2336,-517541
UT,2013,10,2316,-231209
UT,2013,11,937,23169
UT,2013,12,3153,345666
UT,2014,1,9124,-115713
UT,2014,2,138,-339101
UT,2014,3,1215,83238
UT,2014,4,634,-38504
UT,2014,5,910,112224
UT,2014,6,840,226905
UT,2014,7,579,462945
UT,2014,8,2046,-300331
UT,2014,9,1555,-190328
UT,2014,10,1967,-267065
UT,2014,11,2833,14023
UT,2014,12,-4859,169385
UT,2015,1,7402,47363
UT,2015,2,1269,-339326
UT,2015,3,8359,78798
UT,2015,4,1129,-59886
UT,2015,5,2445,53090
UT,2015,6,674,454126
UT,2015,7,1844,173199
UT,2015,8,3131,59796
UT,2015,9,862,-429888
UT,2015,10,1195,-125798
UT,2015,11,2391,-1854
UT,2015,12,2361,175540
UT,2016,1,4166,-10610
UT,2016,2,829,-234883
UT,2016,3,1269,-101081
UT,2016,4,1165,-41977
UT,2016,5,2033,91436
UT,2016,6,879,478528
UT,2016,7,1205,300592
UT,2016,8,2853,-112271
UT,2016,9,1207,-489192
UT,2016,10,1844,-142098
UT,2016,11,2906,-58860
UT,2016,12,1137,343740
UT,2017,1,-9729,-49470
UT,2017,2,290,-378254
UT,2017,3,1881,94525
UT,2017,4,599,-17931
UT,2017,5,3276,87445
UT,2017,6,495,415845
UT,2017,7,573,348229
UT,2017,8,3090,-109777
UT,2017,9,-1704,-466742
UT,2017,10,5365,-214060
VA,2007,2,4107,102389
VA,2007,3,-18,-1202287
VA,2007,4,-1439,-528786
VA,2007,5,3612,398794
VA,2007,6,2730,1000298
VA,2007,7,4588,856367
VA,2007,8,6014,717679
VA,2007,9,1768,-1736457
VA,2007,10,1109,-602872
VA,2007,11,5375,-399079
VA,2007,12,4406,1079357
VA,2008,1,530855,766678
VA,2008,2,2185,-951491
VA,2008,3,352,-720052
VA,2008,4,749,-564172
VA,2008,5,793,254135
VA,2008,6,1939,1901456
VA,2008,7,4315,445095
VA,2008,8,4870,-414597
VA,2008,9,3767,-1079309
VA,2008,10,2489,-928624
VA,2008,11,1695,288452
VA,2008,12,2613,1231752
VA,2009,1,3995,1001796
VA,2009,2,2045,-1721415
VA,2009,3,-3031,-549
VA,2009,4,400,-1173263
VA,2009,5,-568,265683
VA,2009,6,1128,1380914
VA,2009,7,942,490613
VA,2009,8,3507,659515
VA,2009,9,3123,-2089499
VA,2009,10,1979,-381548
VA,2009,11,3214,-296526
VA,2009,12,4366,2247769
VA,2010,1,-181,693837
VA,2010,2,3517,-1037610
VA,2010,3,2085,-1117590
VA,2010,4,-1017,-1101692
VA,2010,5,-21669,961382
VA,2010,6,121823,2061347
VA,2010,7,19588,862915
VA,2010,8,3567,-651693
VA,2010,9,-7458,-1300051
VA,2010,10,660,-1525491
VA,2010,11,1755,259737
VA,2010,12,-3133,2844600
VA,2011,1,-99573,-92405
VA,2011,2,-1820,-1987618
VA,2011,3,470,-211391
VA,2011,4,1581,-781516
VA,2011,5,1888,590771
VA,2011,6,3536,1372830
VA,2011,7,7492,1414089
VA,2011,8,1948,-928903
VA,2011,9,873,-1406700
VA,2011,10,111,-1045724
VA,2011,11,3883,28652
VA,2011,12,2778,1124837
VA,2012,1,720,660724
VA,2012,2,5180,-982962
VA,2012,3,677,-648484
VA,2012,4,198,-476836
VA,2012,5,3163,974041
VA,2012,6,2113,658866
VA,2012,7,4403,1758101
VA,2012,8,3005,-604663
VA,2012,9,-625,-1699221
VA,2012,10,1910,-628871
VA,2012,11,3978,491920
VA,2012,12,3193,547845
VA,2013,1,2316,839941
VA,2013,2,2430,-666063
VA,2013,3,2663,224901
VA,2013,4,329,-1627003
VA,2013,5,1489,382926
VA,2013,6,1606,1096958
VA,2013,7,4488,1339680
VA,2013,8,3161,-796240
VA,2013,9,123,-1181737
VA,2013,10,3404,-360339
VA,2013,11,4003,416135
VA,2013,12,5435,1047051
VA,2014,1,-1561,1503728
VA,2014,2,2526,-1772399
VA,2014,3,175,121060
VA,2014,4,213,-1921571
VA,2014,5,11,648555
VA,2014,6,4600,1134616
VA,2014,7,10772,689445
VA,2014,8,4763,-428557
VA,2014,9,1331,-891908
VA,2014,10,3434,-720884
VA,2014,11,4126,754224
VA,2014,12,4989,853357
VA,2015,1,20388,1048026
VA,2015,2,3658,-181620
VA,2015,3,704,-1224238
VA,2015,4,-611,-1783530
VA,2015,5,-245804,1181938
VA,2015,6,251132,1113561
VA,2015,7,3394,679860
VA,2015,8,4088,-336930
VA,2015,9,1811,-1232081
VA,2015,10,2126,-877973
VA,2015,11,3110,-366357
VA,2015,12,6090,861311
VA,2016,1,-19360,2057006
VA,2016,2,2403,-1131368
VA,2016,3,1813,-1194096
VA,2016,4,1325,-620964
VA,2016,5,2369,366323
VA,2016,6,3975,1186293
VA,2016,7,3400,1868217
VA,2016,8,6978,59762
VA,2016,9,66,-1836836
VA,2016,10,1592,-1187562
VA,2016,11,3725,-14431
VA,2016,12,5762,1670410
VA,2017,1,3384,-30459
VA,2017,2,4211,-1352502
VA,2017,3,7523,816321
VA,2017,4,-862,-1469418
VA,2017,5,4203,596235
VA,2017,6,4433,1172543
VA,2017,7,5055,1357111
VA,2017,8,-1902,-631924
VA,2017,9,-219,-1589975
VA,2017,10,4136,-365541
VT,2007,2,-196,-35913
VT,2007,3,169,606
VT,2007,4,447,-53970
VT,2007,5,745,9346
VT,2007,6,1769,17070
VT,2007,7,-644,30399
VT,2007,8,576,5362
VT,2007,9,332,-43000
VT,2007,10,161,-2787
VT,2007,11,-490,3980
VT,2007,12,-630,58643
VT,2008,1,44642,6106
VT,2008,2,10,-39830
VT,2008,3,66,-4176
VT,2008,4,589,-50542
VT,2008,5,472,-2394
VT,2008,6,1400,30485
VT,2008,7,1580,41640
VT,2008,8,-1825,-17720
VT,2008,9,415,-30558
VT,2008,10,-155,-3914
VT,2008,11,-850,2714
VT,2008,12,-522,49915
VT,2009,1,232,27577
VT,2009,2,-316,-71319
VT,2009,3,170,1423
VT,2009,4,799,-50307
VT,2009,5,34,556
VT,2009,6,1747,13789
VT,2009,7,-440,35722
VT,2009,8,0,23305
VT,2009,9,383,-52773
VT,2009,10,-2,5956
VT,2009,11,-386,-22518
VT,2009,12,-902,88504
VT,2010,1,61,11757
VT,2010,2,-214,-62319
VT,2010,3,828,1587
VT,2010,4,248,-41857
VT,2010,5,320,17719
VT,2010,6,1859,11650
VT,2010,7,-1050,64764
VT,2010,8,713,-11453
VT,2010,9,7,-51037
VT,2010,10,-284,-8659
VT,2010,11,-377,-4401
VT,2010,12,-658,78868
VT,2011,1,321,8850
VT,2011,2,-250,-56979
VT,2011,3,315,3169
VT,2011,4,375,-42394
VT,2011,5,574,-477
VT,2011,6,2095,16332
VT,2011,7,-1434,53183
VT,2011,8,770,-10687
VT,2011,9,-110,-36109
VT,2011,10,-678,-13050
VT,2011,11,-318,-14111
VT,2011,12,-931,71278
VT,2012,1,-570,16394
VT,2012,2,87,-47514
VT,2012,3,-367,-18476
VT,2012,4,392,-35619
VT,2012,5,2073,25274
VT,2012,6,-897,8325
VT,2012,7,2719,51773
VT,2012,8,-585,6896
VT,2012,9,-211,-62923
VT,2012,10,-45,-10888
VT,2012,11,-596,18575
VT,2012,12,-784,50613
VT,2013,1,69,19124
VT,2013,2,511,-45315
VT,2013,3,710,1093
VT,2013,4,528,-41658
VT,2013,5,-30,-4215
VT,2013,6,2412,21156
VT,2013,7,-250,60040
VT,2013,8,531,-18704
VT,2013,9,-193,-51716
VT,2013,10,146,-3017
VT,2013,11,-894,21377
VT,2013,12,-163,50561
VT,2014,1,-461,32113
VT,2014,2,-182,-64113
VT,2014,3,738,12600
VT,2014,4,-1847,-61025
VT,2014,5,1222,-6688
VT,2014,6,1078,21648
VT,2014,7,-459,47334
VT,2014,8,375,-17220
VT,2014,9,-141,-15825
VT,2014,10,167,-22737
VT,2014,11,-1095,16185
VT,2014,12,5,49278
VT,2015,1,787,30508
VT,2015,2,-37,-44604
VT,2015,3,722,-30
VT,2015,4,145,-55977
VT,2015,5,636,-3114
VT,2015,6,2155,8446
VT,2015,7,-1050,50994
VT,2015,8,221,11298
VT,2015,9,469,-35502
VT,2015,10,-646,-28724
VT,2015,11,-210,-4477
VT,2015,12,64,24719
VT,2016,1,-624,56145
VT,2016,2,-6,-28239
VT,2016,3,731,-26037
VT,2016,4,620,-35972
VT,2016,5,577,5205
VT,2016,6,2153,14604
VT,2016,7,-1095,55660
VT,2016,8,776,10186
VT,2016,9,-291,-48674
VT,2016,10,-358,-24152
VT,2016,11,-406,292
VT,2016,12,-189,67322
VT,2017,1,-283,-4920
VT,2017,2,415,-50383
VT,2017,3,484,24127
VT,2017,4,58,-52305
VT,2017,5,4443,3551
VT,2017,6,-696,12698
VT,2017,7,-2086,40671
VT,2017,8,1165,1434
VT,2017,9,-157,-37516
VT,2017,10,-163,-10166
WA,2007,2,-15177,-534492
WA,2007,3,30553,-492336
WA,2007,4,-13513,-678239
WA,2007,5,15788,-257131
WA,2007,6,-5902,-270307
WA,2007,7,-963,356919
WA,2007,8,24399,37252
WA,2007,9,-32802,-497353
WA,2007,10,37495,266934
WA,2007,11,-23482,456106
WA,2007,12,10346,1217356
WA,2008,1,690956,442873
WA,2008,2,3731,-167304
WA,2008,3,17434,-597057
WA,2008,4,-7338,-557243
WA,2008,5,1075,-326292
WA,2008,6,-4469,-382418
WA,2008,7,20589,164108
WA,2008,8,6610,-3270
WA,2008,9,-3152,-369178
WA,2008,10,10848,137661
WA,2008,11,-51632,121828
WA,2008,12,33164,1397702
WA,2009,1,2248,1090286
WA,2009,2,-1685,-683466
WA,2009,3,27053,-248041
WA,2009,4,-13061,-771119
WA,2009,5,2531,-610549
WA,2009,6,-6569,-122465
WA,2009,7,19235,157504
WA,2009,8,-8440,63162
WA,2009,9,3200,-262368
WA,2009,10,6960,116932
WA,2009,11,-37750,303334
WA,2009,12,32246,1715233
WA,2010,1,-8848,29539
WA,2010,2,-501,-888913
WA,2010,3,33309,-37142
WA,2010,4,-17067,-485085
WA,2010,5,-6398,-371358
WA,2010,6,-6984,-149099
WA,2010,7,20827,268365
WA,2010,8,9857,63276
WA,2010,9,-731,-446566
WA,2010,10,-21653,50684
WA,2010,11,-6569,450572
WA,2010,12,38245,1457706
WA,2011,1,-37033,246479
WA,2011,2,-3088,-526992
WA,2011,3,49557,225953
WA,2011,4,-28789,-863997
WA,2011,5,7530,-505500
WA,2011,6,-4374,-8669
WA,2011,7,291,-188125
WA,2011,8,18692,219740
WA,2011,9,-249,-409117
WA,2011,10,-14891,63437
WA,2011,11,-2494,622002
WA,2011,12,21996,1209582
WA,2012,1,-35503,135948
WA,2012,2,33132,-351318
WA,2012,3,12193,-263522
WA,2012,4,-20971,-807926
WA,2012,5,15293,-387847
WA,2012,6,-15451,-149453
WA,2012,7,13028,314879
WA,2012,8,14716,93496
WA,2012,9,-29762,-593562
WA,2012,10,36195,201675
WA,2012,11,-33911,341780
WA,2012,12,11073,1128628
WA,2013,1,33408,742262
WA,2013,2,-10529,-733797
WA,2013,3,11781,-363736
WA,2013,4,-12375,-469346
WA,2013,5,10339,-488506
WA,2013,6,-23053,-526332
WA,2013,7,26122,737336
WA,2013,8,-10688,-101176
WA,2013,9,2789,-310562
WA,2013,10,29265,207437
WA,2013,11,-31405,282697
WA,2013,12,3951,1458919
WA,2014,1,17472,265285
WA,2014,2,-20719,-578867
WA,2014,3,26356,-213400
WA,2014,4,-4230,-910546
WA,2014,5,16880,-445940
WA,2014,6,-22608,-96146
WA,2014,7,27496,312358
WA,2014,8,-12413,32691
WA,2014,9,9044,-350333
WA,2014,10,14528,144086
WA,2014,11,-15105,-29329
WA,2014,12,7228,1483447
WA,2015,1,3973,212400
WA,2015,2,22190,-1092890
WA,2015,3,-392,236567
WA,2015,4,-6004,-451962
WA,2015,5,680,-790732
WA,2015,6,-643,364857
WA,2015,7,13064,405016
WA,2015,8,-13933,-181576
WA,2015,9,23286,-355125
WA,2015,10,10660,-11358
WA,2015,11,-37625,477728
WA,2015,12,36683,1279121
WA,2016,1,-34174,52479
WA,2016,2,18357,-875326
WA,2016,3,53798,-105667
WA,2016,4,-43110,-946627
WA,2016,5,12366,-122763
WA,2016,6,9218,156965
WA,2016,7,-16170,276579
WA,2016,8,35763,265859
WA,2016,9,8427,-663463
WA,2016,10,-7562,293637
WA,2016,11,676,167249
WA,2016,12,19097,1928233
WA,2017,1,-14777,294034
WA,2017,2,5813,-1148703
WA,2017,3,38170,106770
WA,2017,4,-30690,-1244887
WA,2017,5,27089,-186414
WA,2017,6,-2015,-100785
WA,2017,7,-8842,279339
WA,2017,8,31186,197899
WA,2017,9,-29086,-626728
WA,2017,10,38329,346917
WI,2007,2,-6537,-163101
WI,2007,3,-8171,-76711
WI,2007,4,17821,-463309
WI,2007,5,-9583,354146
WI,2007,6,8791,426930
WI,2007,7,-133,542556
WI,2007,8,-1802,124718
WI,2007,9,3751,-733135
WI,2007,10,-1635,-95851
WI,2007,11,8320,-393892
WI,2007,12,-5057,564048
WI,2008,1,538715,251019
WI,2008,2,-4646,-334511
WI,2008,3,-2310,-94801
WI,2008,4,1296,-419080
WI,2008,5,4605,-18687
WI,2008,6,-581,264171
WI,2008,7,4483,726351
WI,2008,8,501,-162534
WI,2008,9,1983,-617844
WI,2008,10,824,-130191
WI,2008,11,-17265,-104766
WI,2008,12,23254,522978
WI,2009,1,6607,189716
WI,2009,2,-16622,-736605
WI,2009,3,4216,226634
WI,2009,4,10859,-563582
WI,2009,5,-10702,90414
WI,2009,6,1393,280800
WI,2009,7,9449,311292
WI,2009,8,-2311,151156
WI,2009,9,-2272,-585838
WI,2009,10,227,51929
WI,2009,11,-7320,-178279
WI,2009,12,19416,752503
WI,2010,1,-3868,151872
WI,2010,2,-17200,-746718
WI,2010,3,14515,173509
WI,2010,4,8047,-373035
WI,2010,5,-15054,238164
WI,2010,6,5201,409067
WI,2010,7,7210,835839
WI,2010,8,-2623,88370
WI,2010,9,5367,-1317548
WI,2010,10,-9967,-47421
WI,2010,11,-2569,-39594
WI,2010,12,17098,752799
WI,2011,1,-3550,73193
WI,2011,2,-12073,-735332
WI,2011,3,11230,280125
WI,2011,4,1498,-467364
WI,2011,5,-3915,147535
WI,2011,6,5305,241956
WI,2011,7,1792,1133343
WI,2011,8,-1394,-306012
WI,2011,9,7781,-964110
WI,2011,10,-9889,-130468
WI,2011,11,-508,-7588
WI,2011,12,10290,563128
WI,2012,1,-1302,18482
WI,2012,2,-7920,-421833
WI,2012,3,3842,28301
WI,2012,4,8273,-419999
WI,2012,5,-9683,346763
WI,2012,6,9214,604773
WI,2012,7,-557,1039736
WI,2012,8,1170,-816694
WI,2012,9,-2786,-853548
WI,2012,10,2162,-53154
WI,2012,11,2728,-58139
WI,2012,12,-5169,539145
WI,2013,1,13448,239758
WI,2013,2,-10561,-585717
WI,2013,3,-7223,188795
WI,2013,4,12013,-340993
WI,2013,5,4403,68045
WI,2013,6,-1131,189258
WI,2013,7,-22,779011
WI,2013,8,-418,-94626
WI,2013,9,5751,-663945
WI,2013,10,-3681,-110031
WI,2013,11,-6064,-20122
WI,2013,12,14503,657062
WI,2014,1,5190,288955
WI,2014,2,-11390,-639166
WI,2014,3,-2101,88542
WI,2014,4,8701,-561419
WI,2014,5,4702,52649
WI,2014,6,-735,373910
WI,2014,7,5772,259158
WI,2014,8,-876,286254
WI,2014,9,3008,-774368
WI,2014,10,1017,-57800
WI,2014,11,-10715,103640
WI,2014,12,18638,416573
WI,2015,1,3080,194514
WI,2015,2,-17558,-524676
WI,2015,3,6798,21946
WI,2015,4,13171,-473613
WI,2015,5,-9488,133494
WI,2015,6,3049,270279
WI,2015,7,9616,715725
WI,2015,8,-2109,-46265
WI,2015,9,1708,-365102
WI,2015,10,-2849,-561669
WI,2015,11,-8826,-323
WI,2015,12,20196,411540
WI,2016,1,-3253,337290
WI,2016,2,-13591,-516477
WI,2016,3,15955,-42585
WI,2016,4,1453,-343222
WI,2016,5,-6186,117222
WI,2016,6,8973,632395
WI,2016,7,686,658910
WI,2016,8,-2970,162204
WI,2016,9,14946,-1036612
WI,2016,10,-9753,-253143
WI,2016,11,-1274,-147164
WI,2016,12,10967,755089
WI,2017,1,24272,23181
WI,2017,2,-14465,-713108
WI,2017,3,9972,335482
WI,2017,4,1716,-516191
WI,2017,5,-884,106097
WI,2017,6,12032,642955
WI,2017,7,-515,472194
WI,2017,8,-6056,-289128
WI,2017,9,8572,-400621
WI,2017,10,-3708,-239995
WV,2007,2,234,8178
WV,2007,3,234,-298556
WV,2007,4,-1193,-212069
WV,2007,5,-432,-27374
WV,2007,6,-439,270788
WV,2007,7,-1783,-124012
WV,2007,8,4067,415267
WV,2007,9,1136,-579967
WV,2007,10,763,80026
WV,2007,11,1036,147772
WV,2007,12,1076,245197
WV,2008,1,15104,271721
WV,2008,2,230,-323290
WV,2008,3,106,-99933
WV,2008,4,-700,-305444
WV,2008,5,-675,115
WV,2008,6,-109,183318
WV,2008,7,270,100294
WV,2008,8,529,-90022
WV,2008,9,600,-183922
WV,2008,10,720,84686
WV,2008,11,1410,251848
WV,2008,12,1659,185776
WV,2009,1,-322,269691
WV,2009,2,858,-679773
WV,2009,3,-27,-120306
WV,2009,4,-1831,-350076
WV,2009,5,-734,-57206
WV,2009,6,135,88826
WV,2009,7,402,77308
WV,2009,8,362,241836
WV,2009,9,663,-323968
WV,2009,10,217,85187
WV,2009,11,1355,3457
WV,2009,12,-1126,539433
WV,2010,1,2643,260009
WV,2010,2,1141,-230134
WV,2010,3,354,-209495
WV,2010,4,-2285,-499891
WV,2010,5,-1447,72201
WV,2010,6,741,258767
WV,2010,7,42,247377
WV,2010,8,904,9198
WV,2010,9,236,-410307
WV,2010,10,679,-394
WV,2010,11,837,80349
WV,2010,12,-764,783624
WV,2011,1,914,-25507
WV,2011,2,-2592,-473574
WV,2011,3,9083,-69955
WV,2011,4,-7778,-371846
WV,2011,5,469,-9965
WV,2011,6,-489,148121
WV,2011,7,-83,265454
WV,2011,8,578,69167
WV,2011,9,-2293,-423974
WV,2011,10,1948,-20869
WV,2011,11,220,127077
WV,2011,12,762,257334
WV,2012,1,556,259991
WV,2012,2,998,-249310
WV,2012,3,-692,-315504
WV,2012,4,-2946,-140509
WV,2012,5,-835,111262
WV,2012,6,-487,7150
WV,2012,7,40,290411
WV,2012,8,336,35790
WV,2012,9,-744,-447865
WV,2012,10,468,195761
WV,2012,11,471,136473
WV,2012,12,237,119848
WV,2013,1,1136,252424
WV,2013,2,169,-191523
WV,2013,3,-2286,201772
WV,2013,4,2362,-718403
WV,2013,5,-2768,107237
WV,2013,6,-1932,141771
WV,2013,7,1095,135017
WV,2013,8,-239,-153743
WV,2013,9,313,-162247
WV,2013,10,1016,56885
WV,2013,11,682,243550
WV,2013,12,1224,173798
WV,2014,1,533,700291
WV,2014,2,250,-645378
WV,2014,3,-308,76045
WV,2014,4,-1450,-610045
WV,2014,5,-2077,94137
WV,2014,6,341,138069
WV,2014,7,-423,58957
WV,2014,8,44,39158
WV,2014,9,589,-251809
WV,2014,10,869,61813
WV,2014,11,744,317917
WV,2014,12,1154,148946
WV,2015,1,542,435840
WV,2015,2,-52,-135869
WV,2015,3,196,-427967
WV,2015,4,-1982,-540937
WV,2015,5,-2386,311369
WV,2015,6,186,64768
WV,2015,7,-545,47474
WV,2015,8,-11,37484
WV,2015,9,396,-275157
WV,2015,10,-2881,-60566
WV,2015,11,5417,-34873
WV,2015,12,-813,224245
WV,2016,1,514,690098
WV,2016,2,1128,-400591
WV,2016,3,-411,-336758
WV,2016,4,-1198,-191211
WV,2016,5,4412,31382
WV,2016,6,-5479,111622
WV,2016,7,-2865,292023
WV,2016,8,1606,161380
WV,2016,9,-600,-374690
WV,2016,10,582,-226740
WV,2016,11,211,124995
WV,2016,12,1812,450917
WV,2017,1,-208,-9289
WV,2017,2,856,-500987
WV,2017,3,585,467046
WV,2017,4,-2011,-600424
WV,2017,5,72,146293
WV,2017,6,-1990,93327
WV,2017,7,-43,253385
WV,2017,8,690,-42783
WV,2017,9,-137,-329506
WV,2017,10,1066,138553
WY,2007,2,-101,-106672
WY,2007,3,1249,-16789
WY,2007,4,77,-25698
WY,2007,5,395,-20479
WY,2007,6,456,13390
WY,2007,7,756,60941
WY,2007,8,458,30277
WY,2007,9,329,-92787
WY,2007,10,1617,34793
WY,2007,11,-195,8781
WY,2007,12,-966,138270
WY,2008,1,54972,23524
WY,2008,2,444,-23700
WY,2008,3,1551,-22179
WY,2008,4,517,-74238
WY,2008,5,556,853
WY,2008,6,342,4921
WY,2008,7,2736,61229
WY,2008,8,-686,11483
WY,2008,9,872,-119092
WY,2008,10,184,112295
WY,2008,11,-2006,-28542
WY,2008,12,2942,228652
WY,2009,1,-3508,-120400
WY,2009,2,865,-40954
WY,2009,3,1446,-53097
WY,2009,4,-556,-11927
WY,2009,5,-56,-27148
WY,2009,6,953,-37333
WY,2009,7,407,-4632
WY,2009,8,117,-36849
WY,2009,9,260,-6175
WY,2009,10,438,157961
WY,2009,11,-2277,67621
WY,2009,12,4508,38752
WY,2010,1,-1937,55603
WY,2010,2,1363,-157289
WY,2010,3,1307,10209
WY,2010,4,-2769,-3644
WY,2010,5,1609,-70208
WY,2010,6,-281,41428
WY,2010,7,789,-82456
WY,2010,8,-954,67079
WY,2010,9,-185,-48737
WY,2010,10,-591,83978
WY,2010,11,-368,34268
WY,2010,12,-1941,139846
WY,2011,1,2542,-1694
WY,2011,2,-313,-129814
WY,2011,3,2434,61346
WY,2011,4,-2004,-167266
WY,2011,5,3,77685
WY,2011,6,2212,-51217
WY,2011,7,-1085,67069
WY,2011,8,1567,-58417
WY,2011,9,-84,-59038
WY,2011,10,-47,31795
WY,2011,11,-187,165556
WY,2011,12,1025,80671
WY,2012,1,-1014,-39822
WY,2012,2,652,-104693
WY,2012,3,511,-14127
WY,2012,4,449,-89716
WY,2012,5,-1019,-44460
WY,2012,6,369,106982
WY,2012,7,258,-60494
WY,2012,8,1792,57172
WY,2012,9,-1754,-109659
WY,2012,10,1133,44415
WY,2012,11,-1100,83664
WY,2012,12,231,57744
WY,2013,1,2441,32541
WY,2013,2,-1646,-134458
WY,2013,3,-61,75308
WY,2013,4,290,-66487
WY,2013,5,415,-31318
WY,2013,6,-73,-3947
WY,2013,7,554,87295
WY,2013,8,605,-89966
WY,2013,9,-340,-19292
WY,2013,10,1364,31936
WY,2013,11,-953,77407
WY,2013,12,-165,60285
WY,2014,1,1207,52649
WY,2014,2,-862,-86427
WY,2014,3,602,-60014
WY,2014,4,-255,-88431
WY,2014,5,750,93527
WY,2014,6,-2031,-133963
WY,2014,7,2739,209099
WY,2014,8,2843,-99701
WY,2014,9,-2139,-65749
WY,2014,10,406,67079
WY,2014,11,-501,26917
WY,2014,12,556,100860
WY,2015,1,-431,54437
WY,2015,2,486,-181037
WY,2015,3,333,25578
WY,2015,4,216,-63533
WY,2015,5,70,-3520
WY,2015,6,11,12319
WY,2015,7,381,-33891
WY,2015,8,-4,64472
WY,2015,9,599,-49588
WY,2015,10,82,27322
WY,2015,11,-418,28224
WY,2015,12,510,82138
WY,2016,1,-859,36235
WY,2016,2,39,-130084
WY,2016,3,1267,-31966
WY,2016,4,-526,-70921
WY,2016,5,59,-38302
WY,2016,6,658,68056
WY,2016,7,-569,58358
WY,2016,8,738,4303
WY,2016,9,241,-79368
WY,2016,10,-477,102158
WY,2016,11,429,-70035
WY,2016,12,33,183644
WY,2017,1,1196,56002
WY,2017,2,-102,-187840
WY,2017,3,882,26063
WY,2017,4,-524,-142168
WY,2017,5,638,53485
WY,2017,6,-552,21047
WY,2017,7,486,85946
WY,2017,8,132,-47334
WY,2017,9,-733,-83176
WY,2017,10,806,52220
